Code,Name,Category,Subcategory,Brand,UOM,Qty,Reorder,Cost,Price,Location
"AC-CAR-9000-SPLIT,""Carrier 9,000 BTU Wall-Split A/C"",A/C,Wall-Split — Carrier,Carrier,pcs,11,2,41499,60174,A/C Showroom"
"AC-CAR-9000-WIN,""Carrier 9,000 BTU Window A/C"",A/C,Window — Carrier,Carrier,pcs,1,2,61419,89057,A/C Showroom"
"AC-CAR-9000-WIN,""Carrier 9,000 BTU Window A/C"",A/C,Window — Carrier,Carrier,pcs,1,2,61419,89057,A/C Showroom"
AC-CON-1,R-32 refrigerant (kg),A/C,Consumables & Tools,,kg,47,10,1800,2610,A/C Stores
AC-CON-1,R-32 refrigerant (kg),A/C,Consumables & Tools,,kg,47,10,1800,2610,A/C Stores
"AC-CON-10,""Insulation foam 1/4"""" (m)"",A/C,Consumables & Tools,,m,38,10,150,218,A/C Stores"
"AC-CON-10,""Insulation foam 1/4"""" (m)"",A/C,Consumables & Tools,,m,38,10,150,218,A/C Stores"
"AC-CON-11,""Insulation foam 3/8"""" (m)"",A/C,Consumables & Tools,,m,86,10,150,218,A/C Stores"
"AC-CON-11,""Insulation foam 3/8"""" (m)"",A/C,Consumables & Tools,,m,86,10,150,218,A/C Stores"
"AC-CON-12,""Insulation foam 1/2"""" (m)"",A/C,Consumables & Tools,,m,133,10,150,218,A/C Stores"
"AC-CON-12,""Insulation foam 1/2"""" (m)"",A/C,Consumables & Tools,,m,133,10,150,218,A/C Stores"
AC-CON-13,Drain hose (m),A/C,Consumables & Tools,,m,35,10,120,174,A/C Stores
AC-CON-13,Drain hose (m),A/C,Consumables & Tools,,m,35,10,120,174,A/C Stores
AC-CON-14,Communication cable 4-core (m),A/C,Consumables & Tools,,m,83,10,180,261,A/C Stores
AC-CON-14,Communication cable 4-core (m),A/C,Consumables & Tools,,m,83,10,180,261,A/C Stores
AC-CON-15,Wall sleeve,A/C,Consumables & Tools,,pcs,130,10,300,435,A/C Stores
AC-CON-15,Wall sleeve,A/C,Consumables & Tools,,pcs,130,10,300,435,A/C Stores
AC-CON-16,Flare nut kit,A/C,Consumables & Tools,,pcs,32,10,1200,1740,A/C Stores
AC-CON-16,Flare nut kit,A/C,Consumables & Tools,,pcs,32,10,1200,1740,A/C Stores
AC-CON-17,Vacuum pump oil (L),A/C,Consumables & Tools,,L,79,10,5062,7339,A/C Stores
AC-CON-17,Vacuum pump oil (L),A/C,Consumables & Tools,,L,79,10,5062,7339,A/C Stores
AC-CON-18,Refrigerant gauge manifold,A/C,Consumables & Tools,,pcs,127,10,4956,7185,A/C Stores
AC-CON-18,Refrigerant gauge manifold,A/C,Consumables & Tools,,pcs,127,10,4956,7185,A/C Stores
AC-CON-19,Vacuum pump 4CFM,A/C,Consumables & Tools,,pcs,29,10,4849,7032,A/C Stores
AC-CON-19,Vacuum pump 4CFM,A/C,Consumables & Tools,,pcs,29,10,4849,7032,A/C Stores
AC-CON-2,R-410A refrigerant (kg),A/C,Consumables & Tools,,kg,95,10,1800,2610,A/C Stores
AC-CON-2,R-410A refrigerant (kg),A/C,Consumables & Tools,,kg,95,10,1800,2610,A/C Stores
AC-CON-20,Vacuum pump 6CFM,A/C,Consumables & Tools,,pcs,76,10,4744,6878,A/C Stores
AC-CON-20,Vacuum pump 6CFM,A/C,Consumables & Tools,,pcs,76,10,4744,6878,A/C Stores
AC-CON-21,Recovery machine,A/C,Consumables & Tools,,pcs,124,10,4638,6724,A/C Stores
AC-CON-21,Recovery machine,A/C,Consumables & Tools,,pcs,124,10,4638,6724,A/C Stores
AC-CON-22,Leak detector electronic,A/C,Consumables & Tools,,pcs,26,10,4532,6571,A/C Stores
AC-CON-22,Leak detector electronic,A/C,Consumables & Tools,,pcs,26,10,4532,6571,A/C Stores
AC-CON-23,Pipe bender 1/4-5/8,A/C,Consumables & Tools,,pcs,73,10,4426,6417,A/C Stores
AC-CON-23,Pipe bender 1/4-5/8,A/C,Consumables & Tools,,pcs,73,10,4426,6417,A/C Stores
AC-CON-24,Pipe cutter,A/C,Consumables & Tools,,pcs,121,10,6307,9145,A/C Stores
AC-CON-24,Pipe cutter,A/C,Consumables & Tools,,pcs,121,10,6307,9145,A/C Stores
AC-CON-25,Flaring tool,A/C,Consumables & Tools,,pcs,22,10,6201,8991,A/C Stores
AC-CON-25,Flaring tool,A/C,Consumables & Tools,,pcs,22,10,6201,8991,A/C Stores
AC-CON-26,Charging hose set,A/C,Consumables & Tools,,pcs,70,10,6095,8838,A/C Stores
AC-CON-26,Charging hose set,A/C,Consumables & Tools,,pcs,70,10,6095,8838,A/C Stores
AC-CON-27,Wall mount bracket 12K,A/C,Consumables & Tools,,pcs,118,10,1500,2175,A/C Stores
AC-CON-27,Wall mount bracket 12K,A/C,Consumables & Tools,,pcs,118,10,1500,2175,A/C Stores
AC-CON-28,Wall mount bracket 18K,A/C,Consumables & Tools,,pcs,19,10,1500,2175,A/C Stores
AC-CON-28,Wall mount bracket 18K,A/C,Consumables & Tools,,pcs,19,10,1500,2175,A/C Stores
AC-CON-29,Wall mount bracket 24K,A/C,Consumables & Tools,,pcs,67,10,1500,2175,A/C Stores
AC-CON-29,Wall mount bracket 24K,A/C,Consumables & Tools,,pcs,67,10,1500,2175,A/C Stores
AC-CON-3,R-22 refrigerant (kg),A/C,Consumables & Tools,,kg,143,10,1800,2610,A/C Stores
AC-CON-3,R-22 refrigerant (kg),A/C,Consumables & Tools,,kg,143,10,1800,2610,A/C Stores
AC-CON-30,Floor stand for outdoor unit,A/C,Consumables & Tools,,pcs,115,10,2500,3625,A/C Stores
AC-CON-30,Floor stand for outdoor unit,A/C,Consumables & Tools,,pcs,115,10,2500,3625,A/C Stores
AC-CON-31,Anti-vibration pad,A/C,Consumables & Tools,,pcs,16,10,300,435,A/C Stores
AC-CON-31,Anti-vibration pad,A/C,Consumables & Tools,,pcs,16,10,300,435,A/C Stores
AC-CON-32,Capacitor 25μF,A/C,Consumables & Tools,,pcs,64,10,7446,10797,A/C Stores
AC-CON-32,Capacitor 25μF,A/C,Consumables & Tools,,pcs,64,10,7446,10797,A/C Stores
AC-CON-33,Capacitor 35μF,A/C,Consumables & Tools,,pcs,112,10,7341,10644,A/C Stores
AC-CON-33,Capacitor 35μF,A/C,Consumables & Tools,,pcs,112,10,7341,10644,A/C Stores
AC-CON-34,Capacitor 45μF,A/C,Consumables & Tools,,pcs,13,10,7235,10490,A/C Stores
AC-CON-34,Capacitor 45μF,A/C,Consumables & Tools,,pcs,13,10,7235,10490,A/C Stores
AC-CON-35,Capacitor 60μF,A/C,Consumables & Tools,,pcs,61,10,7129,10336,A/C Stores
AC-CON-35,Capacitor 60μF,A/C,Consumables & Tools,,pcs,61,10,7129,10336,A/C Stores
AC-CON-36,Fan motor universal,A/C,Consumables & Tools,,pcs,108,10,7023,10183,A/C Stores
AC-CON-36,Fan motor universal,A/C,Consumables & Tools,,pcs,108,10,7023,10183,A/C Stores
AC-CON-37,Compressor 1HP,A/C,Consumables & Tools,,pcs,10,10,6916,10029,A/C Stores
AC-CON-37,Compressor 1HP,A/C,Consumables & Tools,,pcs,10,10,6916,10029,A/C Stores
AC-CON-38,Compressor 1.5HP,A/C,Consumables & Tools,,pcs,58,10,6811,9875,A/C Stores
AC-CON-38,Compressor 1.5HP,A/C,Consumables & Tools,,pcs,58,10,6811,9875,A/C Stores
AC-CON-39,Compressor 2HP,A/C,Consumables & Tools,,pcs,105,10,8692,12603,A/C Stores
AC-CON-39,Compressor 2HP,A/C,Consumables & Tools,,pcs,105,10,8692,12603,A/C Stores
AC-CON-4,R-407C refrigerant (kg),A/C,Consumables & Tools,,kg,44,10,1800,2610,A/C Stores
AC-CON-4,R-407C refrigerant (kg),A/C,Consumables & Tools,,kg,44,10,1800,2610,A/C Stores
AC-CON-40,Compressor 2.5HP,A/C,Consumables & Tools,,pcs,7,10,8586,12450,A/C Stores
AC-CON-40,Compressor 2.5HP,A/C,Consumables & Tools,,pcs,7,10,8586,12450,A/C Stores
AC-CON-41,Compressor 3HP,A/C,Consumables & Tools,,pcs,55,10,8480,12296,A/C Stores
AC-CON-41,Compressor 3HP,A/C,Consumables & Tools,,pcs,55,10,8480,12296,A/C Stores
AC-CON-42,Compressor 5HP,A/C,Consumables & Tools,,pcs,102,10,8374,12142,A/C Stores
AC-CON-42,Compressor 5HP,A/C,Consumables & Tools,,pcs,102,10,8374,12142,A/C Stores
AC-CON-43,PCB board universal,A/C,Consumables & Tools,,pcs,150,10,8268,11989,A/C Stores
AC-CON-43,PCB board universal,A/C,Consumables & Tools,,pcs,150,10,8268,11989,A/C Stores
AC-CON-44,Remote control universal,A/C,Consumables & Tools,,pcs,51,10,8162,11835,A/C Stores
AC-CON-44,Remote control universal,A/C,Consumables & Tools,,pcs,51,10,8162,11835,A/C Stores
AC-CON-45,Thermistor 10K,A/C,Consumables & Tools,,pcs,99,10,8056,11681,A/C Stores
AC-CON-45,Thermistor 10K,A/C,Consumables & Tools,,pcs,99,10,8056,11681,A/C Stores
AC-CON-46,Thermistor 25K,A/C,Consumables & Tools,,pcs,147,10,7950,11528,A/C Stores
AC-CON-46,Thermistor 25K,A/C,Consumables & Tools,,pcs,147,10,7950,11528,A/C Stores
AC-CON-47,4-way valve,A/C,Consumables & Tools,,pcs,48,10,9831,14256,A/C Stores
AC-CON-47,4-way valve,A/C,Consumables & Tools,,pcs,48,10,9831,14256,A/C Stores
AC-CON-48,Expansion valve TXV,A/C,Consumables & Tools,,pcs,96,10,9726,14102,A/C Stores
AC-CON-48,Expansion valve TXV,A/C,Consumables & Tools,,pcs,96,10,9726,14102,A/C Stores
AC-CON-49,Filter drier,A/C,Consumables & Tools,,pcs,144,10,9620,13948,A/C Stores
AC-CON-49,Filter drier,A/C,Consumables & Tools,,pcs,144,10,9620,13948,A/C Stores
"AC-CON-5,""Copper pipe 1/4"""" (m)"",A/C,Consumables & Tools,,m,92,10,400,580,A/C Stores"
"AC-CON-5,""Copper pipe 1/4"""" (m)"",A/C,Consumables & Tools,,m,92,10,400,580,A/C Stores"
AC-CON-50,Liquid receiver,A/C,Consumables & Tools,,pcs,45,10,9514,13795,A/C Stores
AC-CON-50,Liquid receiver,A/C,Consumables & Tools,,pcs,45,10,9514,13795,A/C Stores
AC-CON-51,Sight glass,A/C,Consumables & Tools,,pcs,93,10,9408,13641,A/C Stores
AC-CON-51,Sight glass,A/C,Consumables & Tools,,pcs,93,10,9408,13641,A/C Stores
AC-CON-52,Service valve set,A/C,Consumables & Tools,,pcs,141,10,9301,13487,A/C Stores
AC-CON-52,Service valve set,A/C,Consumables & Tools,,pcs,141,10,9301,13487,A/C Stores
"AC-CON-6,""Copper pipe 3/8"""" (m)"",A/C,Consumables & Tools,,m,140,10,550,798,A/C Stores"
"AC-CON-6,""Copper pipe 3/8"""" (m)"",A/C,Consumables & Tools,,m,140,10,550,798,A/C Stores"
"AC-CON-7,""Copper pipe 1/2"""" (m)"",A/C,Consumables & Tools,,m,41,10,750,1088,A/C Stores"
"AC-CON-7,""Copper pipe 1/2"""" (m)"",A/C,Consumables & Tools,,m,41,10,750,1088,A/C Stores"
"AC-CON-8,""Copper pipe 5/8"""" (m)"",A/C,Consumables & Tools,,m,89,10,950,1378,A/C Stores"
"AC-CON-8,""Copper pipe 5/8"""" (m)"",A/C,Consumables & Tools,,m,89,10,950,1378,A/C Stores"
"AC-CON-9,""Copper pipe 3/4"""" (m)"",A/C,Consumables & Tools,,m,136,10,1200,1740,A/C Stores"
"AC-CON-9,""Copper pipe 3/4"""" (m)"",A/C,Consumables & Tools,,m,136,10,1200,1740,A/C Stores"
"AC-DAI-12000-CAS,""Daikin 12,000 BTU Cassette A/C"",A/C,Cassette — Daikin,Daikin,pcs,3,2,57698,83663,A/C Showroom"
"AC-DAI-12000-CAS,""Daikin 12,000 BTU Cassette A/C"",A/C,Cassette — Daikin,Daikin,pcs,3,2,57698,83663,A/C Showroom"
"AC-DAI-12000-DCT,""Daikin 12,000 BTU Ducted A/C"",A/C,Ducted — Daikin,Daikin,pcs,7,2,63880,92625,A/C Showroom"
"AC-DAI-12000-DCT,""Daikin 12,000 BTU Ducted A/C"",A/C,Ducted — Daikin,Daikin,pcs,7,2,63880,92625,A/C Showroom"
"AC-DAI-12000-FLOOR,""Daikin 12,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Daikin,Daikin,pcs,12,2,70062,101590,A/C Showroom"
"AC-DAI-12000-FLOOR,""Daikin 12,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Daikin,Daikin,pcs,12,2,70062,101590,A/C Showroom"
"AC-DAI-12000-SPLIT,""Daikin 12,000 BTU Wall-Split A/C"",A/C,Wall-Split — Daikin,Daikin,pcs,12,2,51516,74698,A/C Showroom"
"AC-DAI-12000-SPLIT,""Daikin 12,000 BTU Wall-Split A/C"",A/C,Wall-Split — Daikin,Daikin,pcs,12,2,51516,74698,A/C Showroom"
"AC-DAI-12000-WIN,""Daikin 12,000 BTU Window A/C"",A/C,Window — Daikin,Daikin,pcs,3,2,76243,110553,A/C Showroom"
"AC-DAI-12000-WIN,""Daikin 12,000 BTU Window A/C"",A/C,Window — Daikin,Daikin,pcs,3,2,76243,110553,A/C Showroom"
"AC-DAI-18000-CAS,""Daikin 18,000 BTU Cassette A/C"",A/C,Cassette — Daikin,Daikin,pcs,11,2,86546,125492,A/C Showroom"
"AC-DAI-18000-CAS,""Daikin 18,000 BTU Cassette A/C"",A/C,Cassette — Daikin,Daikin,pcs,11,2,86546,125492,A/C Showroom"
"AC-DAI-18000-DCT,""Daikin 18,000 BTU Ducted A/C"",A/C,Ducted — Daikin,Daikin,pcs,2,2,95820,138940,A/C Showroom"
"AC-DAI-18000-DCT,""Daikin 18,000 BTU Ducted A/C"",A/C,Ducted — Daikin,Daikin,pcs,2,2,95820,138940,A/C Showroom"
"AC-DAI-18000-FLOOR,""Daikin 18,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Daikin,Daikin,pcs,7,2,105092,152384,A/C Showroom"
"AC-DAI-18000-FLOOR,""Daikin 18,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Daikin,Daikin,pcs,7,2,105092,152384,A/C Showroom"
"AC-DAI-18000-SPLIT,""Daikin 18,000 BTU Wall-Split A/C"",A/C,Wall-Split — Daikin,Daikin,pcs,7,2,77274,112047,A/C Showroom"
"AC-DAI-18000-SPLIT,""Daikin 18,000 BTU Wall-Split A/C"",A/C,Wall-Split — Daikin,Daikin,pcs,7,2,77274,112047,A/C Showroom"
"AC-DAI-18000-WIN,""Daikin 18,000 BTU Window A/C"",A/C,Window — Daikin,Daikin,pcs,11,2,114366,165830,A/C Showroom"
"AC-DAI-18000-WIN,""Daikin 18,000 BTU Window A/C"",A/C,Window — Daikin,Daikin,pcs,11,2,114366,165830,A/C Showroom"
"AC-DAI-24000-CAS,""Daikin 24,000 BTU Cassette A/C"",A/C,Cassette — Daikin,Daikin,pcs,6,2,115396,167324,A/C Showroom"
"AC-DAI-24000-CAS,""Daikin 24,000 BTU Cassette A/C"",A/C,Cassette — Daikin,Daikin,pcs,6,2,115396,167324,A/C Showroom"
"AC-DAI-24000-DCT,""Daikin 24,000 BTU Ducted A/C"",A/C,Ducted — Daikin,Daikin,pcs,11,2,127759,185251,A/C Showroom"
"AC-DAI-24000-DCT,""Daikin 24,000 BTU Ducted A/C"",A/C,Ducted — Daikin,Daikin,pcs,11,2,127759,185251,A/C Showroom"
"AC-DAI-24000-FLOOR,""Daikin 24,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Daikin,Daikin,pcs,2,2,140124,203179,A/C Showroom"
"AC-DAI-24000-FLOOR,""Daikin 24,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Daikin,Daikin,pcs,2,2,140124,203179,A/C Showroom"
"AC-DAI-24000-SPLIT,""Daikin 24,000 BTU Wall-Split A/C"",A/C,Wall-Split — Daikin,Daikin,pcs,2,2,103032,149396,A/C Showroom"
"AC-DAI-24000-SPLIT,""Daikin 24,000 BTU Wall-Split A/C"",A/C,Wall-Split — Daikin,Daikin,pcs,2,2,103032,149396,A/C Showroom"
"AC-DAI-24000-WIN,""Daikin 24,000 BTU Window A/C"",A/C,Window — Daikin,Daikin,pcs,6,2,152488,221107,A/C Showroom"
"AC-DAI-24000-WIN,""Daikin 24,000 BTU Window A/C"",A/C,Window — Daikin,Daikin,pcs,6,2,152488,221107,A/C Showroom"
"AC-DAI-30000-CAS,""Daikin 30,000 BTU Cassette A/C"",A/C,Cassette — Daikin,Daikin,pcs,1,2,144245,209155,A/C Showroom"
"AC-DAI-30000-CAS,""Daikin 30,000 BTU Cassette A/C"",A/C,Cassette — Daikin,Daikin,pcs,1,2,144245,209155,A/C Showroom"
"AC-DAI-30000-DCT,""Daikin 30,000 BTU Ducted A/C"",A/C,Ducted — Daikin,Daikin,pcs,6,2,159700,231565,A/C Showroom"
"AC-DAI-30000-DCT,""Daikin 30,000 BTU Ducted A/C"",A/C,Ducted — Daikin,Daikin,pcs,6,2,159700,231565,A/C Showroom"
"AC-DAI-30000-FLOOR,""Daikin 30,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Daikin,Daikin,pcs,10,2,175154,253973,A/C Showroom"
"AC-DAI-30000-FLOOR,""Daikin 30,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Daikin,Daikin,pcs,10,2,175154,253973,A/C Showroom"
"AC-DAI-30000-SPLIT,""Daikin 30,000 BTU Wall-Split A/C"",A/C,Wall-Split — Daikin,Daikin,pcs,10,2,128790,186746,A/C Showroom"
"AC-DAI-30000-SPLIT,""Daikin 30,000 BTU Wall-Split A/C"",A/C,Wall-Split — Daikin,Daikin,pcs,10,2,128790,186746,A/C Showroom"
"AC-DAI-30000-WIN,""Daikin 30,000 BTU Window A/C"",A/C,Window — Daikin,Daikin,pcs,1,2,190609,276383,A/C Showroom"
"AC-DAI-30000-WIN,""Daikin 30,000 BTU Window A/C"",A/C,Window — Daikin,Daikin,pcs,1,2,190609,276383,A/C Showroom"
"AC-DAI-36000-CAS,""Daikin 36,000 BTU Cassette A/C"",A/C,Cassette — Daikin,Daikin,pcs,9,2,173094,250987,A/C Showroom"
"AC-DAI-36000-CAS,""Daikin 36,000 BTU Cassette A/C"",A/C,Cassette — Daikin,Daikin,pcs,9,2,173094,250987,A/C Showroom"
"AC-DAI-36000-DCT,""Daikin 36,000 BTU Ducted A/C"",A/C,Ducted — Daikin,Daikin,pcs,1,2,191640,277878,A/C Showroom"
"AC-DAI-36000-DCT,""Daikin 36,000 BTU Ducted A/C"",A/C,Ducted — Daikin,Daikin,pcs,1,2,191640,277878,A/C Showroom"
"AC-DAI-36000-FLOOR,""Daikin 36,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Daikin,Daikin,pcs,5,2,210185,304767,A/C Showroom"
"AC-DAI-36000-FLOOR,""Daikin 36,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Daikin,Daikin,pcs,5,2,210185,304767,A/C Showroom"
"AC-DAI-36000-SPLIT,""Daikin 36,000 BTU Wall-Split A/C"",A/C,Wall-Split — Daikin,Daikin,pcs,5,2,154548,224095,A/C Showroom"
"AC-DAI-36000-SPLIT,""Daikin 36,000 BTU Wall-Split A/C"",A/C,Wall-Split — Daikin,Daikin,pcs,5,2,154548,224095,A/C Showroom"
"AC-DAI-36000-WIN,""Daikin 36,000 BTU Window A/C"",A/C,Window — Daikin,Daikin,pcs,9,2,228731,331659,A/C Showroom"
"AC-DAI-36000-WIN,""Daikin 36,000 BTU Window A/C"",A/C,Window — Daikin,Daikin,pcs,9,2,228731,331659,A/C Showroom"
"AC-DAI-48000-CAS,""Daikin 48,000 BTU Cassette A/C"",A/C,Cassette — Daikin,Daikin,pcs,5,2,230791,334647,A/C Showroom"
"AC-DAI-48000-CAS,""Daikin 48,000 BTU Cassette A/C"",A/C,Cassette — Daikin,Daikin,pcs,5,2,230791,334647,A/C Showroom"
"AC-DAI-48000-DCT,""Daikin 48,000 BTU Ducted A/C"",A/C,Ducted — Daikin,Daikin,pcs,9,2,255520,370503,A/C Showroom"
"AC-DAI-48000-DCT,""Daikin 48,000 BTU Ducted A/C"",A/C,Ducted — Daikin,Daikin,pcs,9,2,255520,370503,A/C Showroom"
"AC-DAI-48000-FLOOR,""Daikin 48,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Daikin,Daikin,pcs,0,2,280247,406358,A/C Showroom"
"AC-DAI-48000-FLOOR,""Daikin 48,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Daikin,Daikin,pcs,0,2,280247,406358,A/C Showroom"
"AC-DAI-48000-SPLIT,""Daikin 48,000 BTU Wall-Split A/C"",A/C,Wall-Split — Daikin,Daikin,pcs,0,2,206064,298793,A/C Showroom"
"AC-DAI-48000-SPLIT,""Daikin 48,000 BTU Wall-Split A/C"",A/C,Wall-Split — Daikin,Daikin,pcs,0,2,206064,298793,A/C Showroom"
"AC-DAI-48000-WIN,""Daikin 48,000 BTU Window A/C"",A/C,Window — Daikin,Daikin,pcs,4,2,304975,442213,A/C Showroom"
"AC-DAI-48000-WIN,""Daikin 48,000 BTU Window A/C"",A/C,Window — Daikin,Daikin,pcs,4,2,304975,442213,A/C Showroom"
"AC-DAI-60000-CAS,""Daikin 60,000 BTU Cassette A/C"",A/C,Cassette — Daikin,Daikin,pcs,0,2,288490,418310,A/C Showroom"
"AC-DAI-60000-CAS,""Daikin 60,000 BTU Cassette A/C"",A/C,Cassette — Daikin,Daikin,pcs,0,2,288490,418310,A/C Showroom"
"AC-DAI-60000-DCT,""Daikin 60,000 BTU Ducted A/C"",A/C,Ducted — Daikin,Daikin,pcs,4,2,319399,463129,A/C Showroom"
"AC-DAI-60000-DCT,""Daikin 60,000 BTU Ducted A/C"",A/C,Ducted — Daikin,Daikin,pcs,4,2,319399,463129,A/C Showroom"
"AC-DAI-60000-FLOOR,""Daikin 60,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Daikin,Daikin,pcs,8,2,350309,507948,A/C Showroom"
"AC-DAI-60000-FLOOR,""Daikin 60,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Daikin,Daikin,pcs,8,2,350309,507948,A/C Showroom"
"AC-DAI-60000-SPLIT,""Daikin 60,000 BTU Wall-Split A/C"",A/C,Wall-Split — Daikin,Daikin,pcs,8,2,257580,373491,A/C Showroom"
"AC-DAI-60000-SPLIT,""Daikin 60,000 BTU Wall-Split A/C"",A/C,Wall-Split — Daikin,Daikin,pcs,8,2,257580,373491,A/C Showroom"
"AC-DAI-60000-WIN,""Daikin 60,000 BTU Window A/C"",A/C,Window — Daikin,Daikin,pcs,12,2,381218,552766,A/C Showroom"
"AC-DAI-60000-WIN,""Daikin 60,000 BTU Window A/C"",A/C,Window — Daikin,Daikin,pcs,12,2,381218,552766,A/C Showroom"
"AC-DAI-9000-CAS,""Daikin 9,000 BTU Cassette A/C"",A/C,Cassette — Daikin,Daikin,pcs,8,2,43273,62747,A/C Showroom"
"AC-DAI-9000-CAS,""Daikin 9,000 BTU Cassette A/C"",A/C,Cassette — Daikin,Daikin,pcs,8,2,43273,62747,A/C Showroom"
"AC-DAI-9000-DCT,""Daikin 9,000 BTU Ducted A/C"",A/C,Ducted — Daikin,Daikin,pcs,12,2,47909,69468,A/C Showroom"
"AC-DAI-9000-DCT,""Daikin 9,000 BTU Ducted A/C"",A/C,Ducted — Daikin,Daikin,pcs,12,2,47909,69468,A/C Showroom"
"AC-DAI-9000-FLOOR,""Daikin 9,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Daikin,Daikin,pcs,3,2,52547,76193,A/C Showroom"
"AC-DAI-9000-FLOOR,""Daikin 9,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Daikin,Daikin,pcs,3,2,52547,76193,A/C Showroom"
"AC-DAI-9000-SPLIT,""Daikin 9,000 BTU Wall-Split A/C"",A/C,Wall-Split — Daikin,Daikin,pcs,4,2,38637,56024,A/C Showroom"
"AC-DAI-9000-SPLIT,""Daikin 9,000 BTU Wall-Split A/C"",A/C,Wall-Split — Daikin,Daikin,pcs,4,2,38637,56024,A/C Showroom"
"AC-DAI-9000-WIN,""Daikin 9,000 BTU Window A/C"",A/C,Window — Daikin,Daikin,pcs,8,2,57183,82916,A/C Showroom"
"AC-DAI-9000-WIN,""Daikin 9,000 BTU Window A/C"",A/C,Window — Daikin,Daikin,pcs,8,2,57183,82916,A/C Showroom"
"AC-GRE-12000-CAS,""Gree 12,000 BTU Cassette A/C"",A/C,Cassette — Gree,Gree,pcs,0,2,64109,92958,A/C Showroom"
"AC-GRE-12000-CAS,""Gree 12,000 BTU Cassette A/C"",A/C,Cassette — Gree,Gree,pcs,0,2,64109,92958,A/C Showroom"
"AC-GRE-12000-DCT,""Gree 12,000 BTU Ducted A/C"",A/C,Ducted — Gree,Gree,pcs,5,2,70978,102918,A/C Showroom"
"AC-GRE-12000-DCT,""Gree 12,000 BTU Ducted A/C"",A/C,Ducted — Gree,Gree,pcs,5,2,70978,102918,A/C Showroom"
"AC-GRE-12000-FLOOR,""Gree 12,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Gree,Gree,pcs,9,2,77846,112877,A/C Showroom"
"AC-GRE-12000-FLOOR,""Gree 12,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Gree,Gree,pcs,9,2,77846,112877,A/C Showroom"
"AC-GRE-12000-SPLIT,""Gree 12,000 BTU Wall-Split A/C"",A/C,Wall-Split — Gree,Gree,pcs,9,2,57240,82998,A/C Showroom"
"AC-GRE-12000-SPLIT,""Gree 12,000 BTU Wall-Split A/C"",A/C,Wall-Split — Gree,Gree,pcs,9,2,57240,82998,A/C Showroom"
"AC-GRE-12000-WIN,""Gree 12,000 BTU Window A/C"",A/C,Window — Gree,Gree,pcs,0,2,84715,122837,A/C Showroom"
"AC-GRE-12000-WIN,""Gree 12,000 BTU Window A/C"",A/C,Window — Gree,Gree,pcs,0,2,84715,122837,A/C Showroom"
"AC-GRE-18000-CAS,""Gree 18,000 BTU Cassette A/C"",A/C,Cassette — Gree,Gree,pcs,8,2,96163,139436,A/C Showroom"
"AC-GRE-18000-CAS,""Gree 18,000 BTU Cassette A/C"",A/C,Cassette — Gree,Gree,pcs,8,2,96163,139436,A/C Showroom"
"AC-GRE-18000-DCT,""Gree 18,000 BTU Ducted A/C"",A/C,Ducted — Gree,Gree,pcs,0,2,106466,154376,A/C Showroom"
"AC-GRE-18000-DCT,""Gree 18,000 BTU Ducted A/C"",A/C,Ducted — Gree,Gree,pcs,0,2,106466,154376,A/C Showroom"
"AC-GRE-18000-FLOOR,""Gree 18,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Gree,Gree,pcs,4,2,116770,169316,A/C Showroom"
"AC-GRE-18000-FLOOR,""Gree 18,000 BTU Floor-Standing A/C"",A/C,Floor-Standing — Gree,Gree,pcs,4,2,116770,169316,A/C Showroom"
"AC-GRE-18000-SPLIT,""Gree 18,000 BTU Wall-Split A/C"",A/C,Wall-Split — Gree,Gree,pcs,4,2,85860,124497,A/C Showroom"
"AC-GRE-18000-SPLIT,""Gree 18,000 BTU Wall-Split A/C"",A/C,Wall-Split — Gree,Gree,pcs,4,2,85860,124497,A/C Showroom"
"AC-GRE-18000-WIN,""Gree 18,000 BTU Window A/C"",A/C,Window — Gree,Gree,pcs,8,2,127073,184256,A/C Showroom"
"AC-GRE-18000-WIN,""Gree 18,000 BTU Window A/C"",A/C,Window — Gree,Gree,pcs,8,2,127073,184256,A/C Showroom"
"AC-GRE-24000-CAS,""Gree 24,000 BTU Cassette A/C"",A/C,Cassette — Gree,Gree,pcs,4,2,128218,185916,A/C Showroom"
